student_id,age,gender,previous_grade,attendance_rate,assignments_completed,test_scores_avg,days_absent_last_term,late_arrivals,disciplinary_incidents,parent_education_level,family_income_level,has_internet_access,is_dropout,Class
235,14,1,67.91082599575633,100.0,47.57449570633818,77.22848364029747,5,3,2,4,2,1,0,Non-Dropout
236,14,1,81.3863300344154,47.38604756599128,100.0,91.75162853763734,3,4,2,2,3,1,0,Non-Dropout
237,16,1,38.974195918461064,85.83125603076705,94.75850903201302,64.29556779341247,5,4,1,3,3,1,0,Non-Dropout
238,18,1,51.023379935102454,76.25580139667584,100.0,36.216105963607234,10,3,1,5,2,0,0,Non-Dropout
239,18,1,48.41622936479062,64.6163012724901,99.50506766669807,73.50518942846608,4,4,1,1,1,1,0,Non-Dropout
240,12,1,78.0041924886588,53.134880191096094,70.25498857109174,61.74637815345447,6,3,1,4,5,1,0,Non-Dropout
241,12,1,59.452563671832316,96.03839325975957,85.4856142514306,77.66388112487212,5,5,2,3,3,0,0,Non-Dropout
242,12,1,60.08095216433742,79.15979325849912,78.29584968097102,58.003834583238685,4,3,0,2,3,0,0,Non-Dropout
243,13,1,67.61982020958452,70.85739992995585,47.32294553025531,100.0,1,3,1,5,1,1,0,Non-Dropout
244,17,1,51.825787815064785,85.84764226999644,37.38985346516482,66.59647747321019,8,4,1,5,2,0,0,Non-Dropout
245,15,0,43.34469894908653,72.45038424961764,79.22524089292797,76.8661726467211,5,4,2,1,3,0,0,Non-Dropout
246,17,1,85.54527743540427,60.918565565058415,72.41182497337275,50.004642923044145,3,2,0,3,5,0,0,Non-Dropout
247,10,1,86.93728562719392,77.57904095891098,61.58966415730417,47.37397173143056,4,3,1,3,3,1,0,Non-Dropout
248,17,1,67.69373689194768,74.43988072836297,67.69077825660457,45.54686138527687,3,6,2,3,5,1,0,Non-Dropout
249,13,0,68.7823325850143,39.51624096963271,100.0,45.647756260576585,6,4,0,5,3,0,0,Non-Dropout
250,10,1,83.91520964870011,62.408668104481144,15.509754668884128,75.17695699498536,7,2,1,5,1,0,0,Non-Dropout
251,17,0,67.3498033490561,49.71209997597852,85.99740817134068,55.95481515384542,6,2,0,2,1,1,0,Non-Dropout
252,13,1,58.713831410845316,41.97195449688602,91.06302852676218,45.94956632210821,4,0,0,2,3,1,0,Non-Dropout
253,15,1,65.59008690166195,84.35398745845238,94.1931024168414,54.54963315445011,1,2,5,3,5,1,0,Non-Dropout
254,17,0,85.89752955751209,61.62466140340184,35.5411505882211,75.55458562866808,5,2,0,3,2,1,0,Non-Dropout
255,13,1,65.79982502643209,95.82812591038251,62.6701811149239,75.18030533669562,4,3,3,1,4,1,0,Non-Dropout
256,12,0,54.959261980196715,38.42807367312116,61.42143032925533,79.95352777328476,4,0,1,5,1,0,0,Non-Dropout
257,18,0,67.20503073927647,69.04492130333549,77.29964607190145,60.77708183329139,9,4,1,4,3,1,0,Non-Dropout
258,12,1,74.84334706303646,62.68147381447116,41.764818640928326,94.95681770010785,4,2,2,2,2,1,0,Non-Dropout
259,18,1,73.04380242358548,43.44070651593255,79.46193831089265,81.23020054155378,2,7,0,3,1,1,0,Non-Dropout
260,11,1,73.29235922107415,75.10174064362954,47.880844601839584,47.38764177826734,2,4,2,3,2,1,0,Non-Dropout
261,11,1,52.59983481299855,45.18670907404135,62.56050001466269,77.18208705841519,5,7,3,4,2,1,0,Non-Dropout
262,11,0,76.55155349837685,79.45431679244571,100.0,65.28662708650654,4,1,2,5,2,0,0,Non-Dropout
263,15,0,65.42698908818434,89.41517518546908,91.05384418065074,62.523884901939596,5,4,1,3,1,0,0,Non-Dropout
264,12,1,54.323132487958176,80.35106352649512,73.0956769940732,65.14764458542965,4,1,3,3,3,1,0,Non-Dropout
265,18,0,76.4322757047805,82.8776699195174,35.19351781509665,55.01063538096797,6,3,0,5,4,1,0,Non-Dropout
266,13,0,58.19541726624854,95.62469810148002,78.30950928456771,80.13495017638006,6,2,0,3,3,0,0,Non-Dropout
267,10,1,41.3855397716667,74.46473197745924,79.98983324219687,56.32650473204747,7,2,4,2,4,0,0,Non-Dropout
268,13,0,49.99096428334517,58.47944714229626,17.514637583180544,56.59753835398433,11,2,2,1,2,1,1,Dropout
269,10,0,62.275446004293755,62.820969896877514,78.77122440767627,76.4029033294955,3,0,1,1,4,1,0,Non-Dropout
270,14,1,73.67453423166918,63.252517706035505,43.098344531175755,97.55714491402486,7,3,1,3,1,1,0,Non-Dropout
271,13,0,52.038950718678635,54.13322596912797,33.01061932452077,57.546128897421475,6,4,2,3,4,0,0,Non-Dropout
272,17,1,61.39006309343698,90.68422606884714,41.950464444089434,46.30212379675103,2,2,1,4,1,0,0,Non-Dropout
273,17,0,46.75089152505413,85.53805657366746,15.963028165388941,82.09766776856455,2,3,0,2,3,0,0,Non-Dropout
274,16,1,79.73049374359717,41.699935298383245,59.810335135294565,67.9256350201864,8,3,1,2,2,0,1,Dropout
275,12,0,90.75996670933327,58.4735107436932,44.868000390339574,72.53525335865847,3,2,2,4,2,1,0,Non-Dropout
276,10,0,89.13923786732481,53.16029290237067,98.51460314092418,65.51492161964674,6,8,0,1,2,1,0,Non-Dropout
277,10,1,79.47469325729207,81.3469201150682,61.02346480334033,73.90392119985839,5,2,1,4,5,0,0,Non-Dropout
278,12,1,77.93764935680392,96.53019022246713,52.00431870796331,70.45830696703574,7,4,0,2,2,0,0,Non-Dropout
279,15,1,33.92180713395196,83.96372046683567,30.175041484896767,57.14808436243298,3,5,0,2,3,1,0,Non-Dropout
280,16,1,67.65759848330158,60.97615076706674,59.30179276746312,75.55816470360087,5,2,1,2,3,1,0,Non-Dropout
281,15,0,57.55861064510138,68.62043395322893,100.0,72.50150871169737,0,3,2,1,2,0,0,Non-Dropout
282,15,0,78.20699541567352,47.142974868633985,100.0,59.43200559105685,4,6,1,4,3,0,0,Non-Dropout
283,15,0,26.93603186478007,48.676749664363186,60.881489804944096,62.404720670038884,3,5,0,4,1,0,0,Non-Dropout
284,12,1,67.89451554155268,91.92099429849385,68.26229101082467,53.21172598125124,6,4,1,2,3,0,0,Non-Dropout
285,15,0,61.783343242513965,100.0,87.5725671575728,71.92832401759135,8,3,2,5,3,0,0,Non-Dropout
286,17,0,81.77644899397106,60.70462942380866,44.36147600939901,72.09240732394102,3,3,0,3,4,0,0,Non-Dropout
287,11,1,88.21980580512107,75.9623764026506,79.22653455543582,64.41883230624943,2,3,3,3,4,1,0,Non-Dropout
288,14,1,51.067309744808476,89.41047520002537,100.0,47.91909199997339,3,6,0,4,2,1,0,Non-Dropout
289,10,0,51.74434346154777,41.723155963223,89.12784668492387,34.662078284851816,4,5,1,4,2,0,0,Non-Dropout
290,10,1,68.4574493181757,54.026267767288076,88.33043833868942,61.529112613112204,3,4,2,3,4,1,0,Non-Dropout
291,14,0,91.00644037282312,100.0,100.0,68.54922906774618,3,2,1,3,5,0,0,Non-Dropout
292,12,0,65.90217015924524,55.845670042211836,92.59460344560667,74.6701576466759,4,4,3,3,2,1,0,Non-Dropout
293,13,1,45.81257876968505,67.76331381161684,63.67951711680398,81.99210175380196,5,3,1,3,5,1,0,Non-Dropout
294,12,0,55.91197330755061,62.94131279207936,40.50505976743818,59.64335599708237,5,2,1,3,5,1,0,Non-Dropout
295,10,1,68.03996246695192,35.10441284220053,66.66264799830388,41.268754445899916,8,4,1,3,1,1,1,Dropout
296,10,1,68.60303642845935,76.65445077008836,45.75796585132832,57.29485063475856,6,5,1,2,2,0,0,Non-Dropout
297,14,0,54.4386854661144,74.49496751402265,62.95303678887366,97.7489944829878,4,1,1,4,4,1,0,Non-Dropout
298,15,0,55.613139593305675,78.61702428840248,48.21881314633083,89.66349885481776,5,3,2,2,1,1,0,Non-Dropout
299,12,0,50.27648008165403,73.30848885303966,60.253221677842966,71.42134563871461,8,5,1,3,2,1,0,Non-Dropout
300,18,1,82.11756775780694,65.80278118023617,32.866851705609086,58.525876884199604,4,0,0,3,3,1,0,Non-Dropout
301,14,0,52.478372310599156,64.65455599295889,52.66715584970845,63.63081328765417,2,2,2,3,1,1,0,Non-Dropout
302,17,1,58.028086941225745,64.99647941680081,80.13782798304302,90.72049064222874,6,3,2,2,2,1,0,Non-Dropout
303,10,1,57.60120625214071,55.2262056230615,86.4484476870777,68.14986447885498,3,3,2,3,3,1,0,Non-Dropout
304,14,0,40.91064128726913,58.323907752253845,81.02360467985184,59.292420256259696,5,2,1,4,4,0,0,Non-Dropout
305,12,1,52.04877042773276,55.56172640539283,60.60044197488484,84.89374547761426,4,4,1,1,1,1,0,Non-Dropout
306,10,0,83.42206398929807,86.46820987790468,73.1205646354458,35.784873033377735,4,1,1,3,3,0,0,Non-Dropout
307,13,0,46.860682373139085,81.12205140916025,100.0,49.93158007977597,7,2,1,1,5,1,0,Non-Dropout
308,14,0,50.54536547260449,75.54267696363674,51.98129794130477,52.925725710510655,2,1,3,3,2,1,0,Non-Dropout
309,16,0,45.011813393311115,100.0,100.0,80.02439014065142,8,6,2,2,2,1,0,Non-Dropout
310,10,0,63.640826596531085,56.48609380111147,33.903513347358995,56.588287707769844,6,2,0,4,4,1,0,Non-Dropout
311,12,0,93.28215081899435,97.37553630506594,27.27906318696403,38.404578850417465,8,0,0,2,1,1,0,Non-Dropout
312,11,0,63.00958667709393,69.79939651024458,66.31796186550888,54.61725653005226,4,2,0,2,2,0,0,Non-Dropout
313,18,1,66.00143188031585,78.1432936988053,69.06379087275761,57.93566648437632,7,2,2,4,2,1,0,Non-Dropout
314,19,0,53.06829146199517,88.42272462921565,41.73421583746976,63.98758460945162,5,1,1,5,3,1,0,Non-Dropout
315,15,1,64.07572932811591,65.4492692461611,61.772171958137086,66.92349262620996,5,8,1,1,3,1,0,Non-Dropout
316,19,1,83.43575459521423,53.86604323652767,80.06545995022817,79.51510483560135,9,0,2,2,3,0,0,Non-Dropout
317,12,1,67.1436408145726,57.164483379499885,45.628308104825265,60.31950705878965,4,4,0,3,4,0,0,Non-Dropout
318,17,0,96.97655123093246,32.87432365932868,95.39780292776288,56.25865477753475,1,4,1,5,2,0,0,Non-Dropout
319,17,1,83.89219568458537,87.13592314642571,98.12904685035832,65.70044946499046,5,4,0,3,2,1,0,Non-Dropout
320,11,1,63.705254818326004,86.65479253320237,100.0,68.63973384322847,5,1,1,3,4,1,0,Non-Dropout
321,15,0,63.41318186611827,100.0,47.30250110486355,55.98005183873372,5,4,1,3,5,1,0,Non-Dropout
322,16,0,89.46384706435447,83.2985781813742,50.55333268141641,39.45476883301775,7,5,0,4,1,1,0,Non-Dropout
323,11,1,67.05988363782843,88.10449494852722,65.67817311550687,57.65151494916257,8,1,2,2,2,1,0,Non-Dropout
324,19,0,86.13382340407584,73.36907288261285,63.19393706359904,77.11153685043926,7,7,0,1,5,0,0,Non-Dropout
325,11,0,95.0436101019,84.29758441632089,61.85773542944195,63.81777624845159,9,2,2,4,2,0,0,Non-Dropout
326,19,0,61.93670948263836,96.7918586731984,88.89395117394608,83.6577651441569,4,2,3,1,2,1,0,Non-Dropout
327,10,0,70.27933048902523,78.62944433717283,85.29177652444659,72.53832114437616,6,1,0,5,1,1,0,Non-Dropout
328,17,1,79.70006276849568,64.575368843225,48.135875057486814,57.08118590266621,7,3,1,2,2,1,0,Non-Dropout
329,10,0,76.51250058533779,70.59547530876957,41.47092585482035,87.03558073444943,4,3,1,5,2,1,0,Non-Dropout
330,18,0,76.40736099380752,90.03727206467003,39.02317567824676,51.964182024084074,7,5,1,3,5,1,0,Non-Dropout
331,15,0,44.997892592333976,65.17473187448338,48.023547700042755,39.87262915021536,5,2,0,4,1,1,0,Non-Dropout
332,16,1,52.273749077573015,92.78132652342303,91.14724100582572,70.16116997586053,5,1,0,5,2,0,0,Non-Dropout
333,19,1,57.570994685882184,100.0,73.58322429181496,53.241877681047185,3,1,0,3,1,1,0,Non-Dropout
334,16,0,83.21631205203013,93.02924269663612,93.14622926776372,64.14984831863315,5,3,1,4,3,0,0,Non-Dropout
335,19,0,46.46937639309671,89.94271806417493,27.49951286090804,48.92036112005162,4,3,0,2,5,1,0,Non-Dropout
336,12,1,87.84840060768259,81.95264522115009,76.83477759963225,65.06811057366977,1,1,0,2,1,0,0,Non-Dropout
337,11,0,76.69751171118024,59.4626103283564,76.51477862850149,72.27193223143468,8,2,1,2,3,1,0,Non-Dropout
338,18,0,82.31345337084161,57.648360679271754,100.0,74.48867999066002,8,1,2,1,1,1,0,Non-Dropout
339,17,1,51.05700384132502,57.44755219701019,59.772688946087726,47.925841232559435,3,0,2,3,2,1,0,Non-Dropout
340,19,0,66.08453544035196,86.09464137697115,58.004364071744355,44.68817949840532,4,5,0,3,3,1,0,Non-Dropout
341,16,0,69.48414179196975,67.21074225425859,100.0,70.96223663229715,6,6,0,2,5,1,0,Non-Dropout
342,18,1,68.8245050303404,74.42015216162599,65.72466847392947,59.306402048713245,5,1,0,3,2,0,0,Non-Dropout
343,13,1,69.43486101270076,83.37312861305729,74.4317678676574,56.648559851316875,5,3,0,4,2,0,0,Non-Dropout
344,13,0,60.852102794073325,58.191574234828614,81.90746780900199,63.23602086687518,6,3,1,1,1,1,0,Non-Dropout
345,10,1,67.02810621595489,64.96152400744015,28.306072407353476,62.44390176860217,3,0,1,4,3,0,0,Non-Dropout
346,17,0,80.5034593259778,81.45765603258474,71.0275533929732,70.60929152868282,9,3,0,2,2,1,0,Non-Dropout
347,12,0,47.50231537338665,69.18292261781328,38.871558056168354,72.31267403244249,5,2,0,1,2,1,0,Non-Dropout
348,16,0,88.20575178358105,71.05097936884809,67.80926595071027,79.7583859651254,5,4,1,4,3,1,0,Non-Dropout
349,11,1,79.72848434552671,54.346899674065526,62.63590609867123,61.12657822784016,3,5,0,4,2,0,0,Non-Dropout
350,11,1,50.521971609750004,71.32176965302533,57.340778019888106,79.9365796414688,2,2,0,1,5,0,0,Non-Dropout
351,16,0,70.75754065182983,100.0,85.66681708921769,73.8127610910982,2,5,3,1,4,1,0,Non-Dropout
352,15,0,78.52248164237066,66.07294989598107,72.43492055187012,78.09536231264126,7,4,2,5,2,1,0,Non-Dropout
353,12,1,46.47060014171474,52.059783699118356,43.477438330886926,48.398460558113754,5,3,1,5,5,1,0,Non-Dropout
354,18,1,65.62967650064901,94.1627231522281,42.62890636933235,63.45411255801217,9,6,1,3,5,0,0,Non-Dropout
355,19,1,63.82227048747491,85.46709863683253,91.00376645259108,93.42857476894144,3,1,1,4,1,0,0,Non-Dropout
356,15,0,55.31629186239658,79.25236885035217,69.05553629486016,44.432143361226096,7,7,1,2,4,1,0,Non-Dropout
357,19,1,66.3853525514602,48.627160683349985,34.397478756805846,91.87305697517525,7,1,3,1,2,0,1,Dropout
358,19,1,55.995701360558144,51.467726336038595,59.58760722351266,91.20924984576568,6,5,2,5,5,1,0,Non-Dropout
359,15,0,85.61460603456106,44.25362300405958,66.06377676960041,75.97943096662745,5,1,1,3,2,1,0,Non-Dropout
360,10,0,55.60033518008885,83.63063002300895,39.151952788480756,44.79882250033459,9,5,0,2,4,1,0,Non-Dropout
361,13,0,76.87968410019738,95.39737857003462,54.076944044511094,61.751268106637774,5,7,0,3,2,1,0,Non-Dropout
362,19,1,40.16920418569754,84.3053521354429,92.94636383112797,76.88848705147404,5,2,0,3,5,1,0,Non-Dropout
363,15,0,62.572852942250584,100.0,100.0,45.112909507071876,3,3,2,2,3,1,0,Non-Dropout
364,15,0,65.18466736027038,66.16192673669181,77.56655649833203,75.14347696459201,5,4,0,4,2,0,0,Non-Dropout
365,14,0,62.08563424076704,68.52661117330325,36.12821965919664,66.61984019725163,4,2,0,1,3,1,0,Non-Dropout
366,10,0,59.05522554206914,77.13123782789755,64.55853961918693,56.46505400231689,5,1,1,2,2,1,0,Non-Dropout
367,17,1,54.98727461982317,70.41003168513372,73.05074795422733,48.211771256388616,2,1,2,2,4,0,0,Non-Dropout
368,14,0,76.31811170022354,84.97421819699619,89.6585912662593,86.88575069031413,6,2,1,3,1,1,0,Non-Dropout
369,14,1,79.9918678264307,62.20758122122557,90.24980347830875,76.6516349404648,4,6,1,4,3,1,0,Non-Dropout
370,16,1,63.76758671215025,47.10551310115005,100.0,62.52582118685829,2,6,1,3,3,1,0,Non-Dropout
371,13,1,48.5504373796754,39.213188420168315,69.96123007547044,65.52235408506151,4,4,0,2,2,0,0,Non-Dropout
372,15,0,91.90923997080242,84.61025247530745,70.44196254592192,60.98257413299567,2,6,2,2,2,1,0,Non-Dropout
373,13,1,51.80303850638179,64.4817775878108,22.801576460213226,37.884211974310375,5,3,0,2,2,0,0,Non-Dropout
374,12,0,43.108666122752794,51.60918039097648,44.68052115198664,84.32733624609446,4,2,2,2,2,1,0,Non-Dropout
375,16,0,34.81067125220345,62.618818600015665,35.94370546910168,68.28264040828596,3,1,1,3,5,0,0,Non-Dropout
376,17,0,66.4917784536899,100.0,48.98396123692726,79.31571995627252,4,4,0,3,2,1,0,Non-Dropout
377,13,1,61.738754217271456,52.78213214327609,41.20320295689133,58.186553292893024,6,6,2,2,5,0,0,Non-Dropout
378,11,0,80.46434973719509,89.54383060699604,42.89518727636318,66.38207285286676,5,3,1,1,2,1,0,Non-Dropout
379,19,0,74.16626845168321,83.421871428983,97.23195584238286,69.79885400003425,4,2,0,2,3,0,0,Non-Dropout
380,12,0,69.35301836877557,100.0,21.910178569234155,80.46737050978703,4,2,1,2,1,1,0,Non-Dropout
381,10,1,60.92949206805876,72.53814256771722,65.04121446193645,91.89494631106682,6,2,1,1,1,1,0,Non-Dropout
382,17,1,81.649659082965,43.7931120313862,91.60393146169517,59.768727770731914,4,3,2,2,2,1,0,Non-Dropout
383,12,1,93.01084852628799,94.85090609561524,62.46267777507832,59.78574830827807,4,5,0,2,2,1,0,Non-Dropout
384,19,0,80.13468798694856,70.00355369774421,100.0,61.31436783675023,5,2,1,3,3,0,0,Non-Dropout
385,16,1,58.04702553726185,100.0,55.01071576709073,56.055490300547916,8,2,1,3,3,1,0,Non-Dropout
386,19,0,76.72348330823263,91.31937786623388,100.0,100.0,5,3,0,2,2,0,0,Non-Dropout
387,14,0,58.968654117991775,94.91739184761263,30.78457275158503,39.77616915356302,7,5,2,2,3,1,0,Non-Dropout
388,19,1,48.42399026210038,100.0,100.0,100.0,8,5,3,3,1,0,0,Non-Dropout
389,14,0,51.51441406817082,80.63996089791915,47.644042790475055,74.58007287890187,4,2,0,2,4,1,0,Non-Dropout
390,16,1,59.62732393793382,100.0,100.0,63.761339360697704,3,4,0,1,3,1,0,Non-Dropout
391,18,0,66.55939518445317,66.90308931940584,58.29823052658436,52.43552237196073,3,4,1,2,2,0,0,Non-Dropout
392,14,1,95.90871728863189,85.8142279333134,97.61477747257696,64.39301405110237,5,2,2,2,1,0,0,Non-Dropout
393,10,0,51.774657865821986,64.95458560856272,100.0,56.54381200989503,2,1,0,1,4,1,0,Non-Dropout
394,19,0,84.85232734536993,84.58479678115259,55.55118604556467,85.70538686746099,6,3,1,2,2,0,0,Non-Dropout
395,19,0,60.24110672461146,82.49610994546875,95.54742004712348,74.46543803462879,7,3,1,3,2,0,0,Non-Dropout
396,10,0,34.75422518831984,33.7886691298784,69.30084853057365,90.0637520805653,7,2,0,1,2,1,0,Non-Dropout
397,11,0,57.41410995604493,62.76544212686426,33.43494432067025,60.6439082974011,2,3,1,2,3,1,0,Non-Dropout
398,15,1,82.65045489751536,79.60631409744687,82.70774264151126,67.12013493398432,5,5,0,1,1,1,0,Non-Dropout
399,18,0,70.17004278993853,29.852140355780406,44.5857215605384,63.53894918641637,6,5,1,2,4,0,1,Dropout
400,17,1,71.06676797995935,73.0831125858963,53.674632547991,59.39285466881523,5,2,2,2,1,0,0,Non-Dropout
401,14,1,84.9275601326657,95.16940579679232,47.68039240128694,49.564415364617645,3,4,2,5,1,1,0,Non-Dropout
402,10,1,49.454955665964086,100.0,79.45543202528637,75.79060341589806,4,2,0,3,2,1,0,Non-Dropout
403,16,0,49.22374354861625,59.35110572643137,45.36053147031123,70.1154381444485,4,5,0,5,4,0,0,Non-Dropout
404,14,0,31.04407086055364,100.0,39.341140363827705,64.2914366991419,3,5,0,1,3,1,0,Non-Dropout
405,15,0,78.15623106864177,99.16233026339198,43.91570680508512,72.54415940734192,7,2,2,5,3,0,0,Non-Dropout
406,16,1,73.43726350444405,32.04218605522272,52.25551606968013,58.81786971693698,5,4,2,3,2,1,1,Dropout
407,12,0,75.85949779386671,77.31583825968647,82.41671982951598,65.22800315064369,7,6,0,2,3,1,0,Non-Dropout
408,19,0,47.25483163914829,79.52858422423937,92.72680607213692,77.93048329374872,5,3,0,4,1,0,0,Non-Dropout
409,12,1,40.93626566120221,100.0,92.36868874912133,79.97970553482428,2,1,1,3,4,1,0,Non-Dropout
410,14,1,45.205725373500016,80.72769921850154,69.13110314883842,87.92281599073382,4,4,2,1,3,1,0,Non-Dropout
411,15,1,51.16141591461944,100.0,68.48605518641516,48.35668941782464,4,2,0,3,3,1,0,Non-Dropout
412,18,1,88.30938363369282,59.38436629205806,65.40688860798873,50.56062882945441,2,1,1,3,5,1,0,Non-Dropout
413,14,1,80.00190085673752,43.03901493202272,81.10380052052662,47.721127180886036,6,4,2,1,3,0,1,Dropout
414,10,1,58.126690390695195,62.043236247557886,97.98983889739092,55.27679798404628,4,1,0,3,1,1,0,Non-Dropout
415,13,0,69.48877989889978,100.0,66.22255487476808,59.97200847281596,6,3,2,2,2,1,0,Non-Dropout
416,14,1,54.82456630778392,93.51838760012893,83.31589358255867,71.5558953806308,4,8,3,2,1,1,0,Non-Dropout
417,19,0,70.46419641172486,100.0,38.989238554194046,82.46823627360078,2,3,0,1,5,1,0,Non-Dropout
418,19,0,47.928563933870024,46.13341109179726,91.31687109037705,59.092123711597345,4,4,1,3,1,1,0,Non-Dropout
419,14,0,76.25377168960897,95.82643959387124,75.4017023063388,73.60959239095257,1,4,2,5,1,1,0,Non-Dropout
420,16,1,52.2544505362341,90.09732399546843,44.18543905015349,84.16993508306896,9,2,3,3,2,0,0,Non-Dropout
421,13,0,77.08872542814736,69.29366525674078,96.73211375418377,58.171134538571216,2,2,3,5,1,1,0,Non-Dropout
422,10,1,58.58865637708487,90.51855183325449,38.96954939942409,60.780541186583655,5,2,0,2,3,1,0,Non-Dropout
423,14,1,53.14886069602589,77.79929621846969,13.127117771996161,65.9917185789339,6,2,0,2,2,1,0,Non-Dropout
424,16,0,89.19495075874484,84.20615031083004,91.16958370487689,39.86568566974157,5,5,0,3,4,1,0,Non-Dropout
425,19,1,67.65419277340648,88.61099862007164,79.63422277923242,72.6694660749399,4,2,1,3,1,1,0,Non-Dropout
426,19,0,60.16727943427164,94.60218590510117,39.72454120744492,46.927267318929566,3,1,1,2,1,0,0,Non-Dropout
427,15,0,76.37267462526896,76.73623332320807,78.88382203098801,76.8455949143563,7,1,0,2,3,0,0,Non-Dropout
428,14,1,44.90013395637672,100.0,99.24695629115325,58.5358651619522,2,5,0,1,1,0,0,Non-Dropout
429,13,0,81.60295383890538,70.68549350209763,76.52943866083329,57.344058361581126,0,2,2,3,1,0,0,Non-Dropout
430,11,0,62.90832940387326,100.0,100.0,50.320190962929104,5,0,0,2,1,0,0,Non-Dropout
431,13,0,74.01181573502656,52.44312143115163,48.724643653271656,73.11499123237817,4,0,1,1,3,1,0,Non-Dropout
